 Units: T (K), Cp (kJ/kmole/K), H and H0 (MJ/kmole)

        S  (kJ/kmole/K), -(G-H0)/T (kJ/kmole/K)




 H         T           Cp        H        S         G    -(G-H0)/T
------------------------------------------------------------------
        4900.000    42.526   176.508   304.595 -1316.007   268.572
        5000.000    42.627   180.765   305.455 -1346.510   269.301

 H0=     -.005





 OH        T           Cp        H        S         G    -(G-H0)/T
------------------------------------------------------------------
         298.000    29.932    38.981   183.588   -15.728   183.588
         400.000    29.718    42.023   192.368   -34.924   184.763
         500.000    29.570    44.987   198.982   -54.504   186.971
         600.000    29.526    47.941   204.367   -74.680   189.435
         700.000    29.615    50.896   208.924   -95.350   191.902
         800.000    29.844    53.868   212.892  -116.445   194.283
         900.000    30.208    56.870   216.426  -137.914   196.550
        1000.000    30.682    59.913   219.633  -159.719   198.701
        1100.000    31.185    63.007   222.581  -181.832   200.739
        1200.000    31.662    66.150   225.315  -204.228   202.675
        1300.000    32.113    69.339   227.867  -226.889   204.516
        1400.000    32.540    72.572   230.263  -249.797   206.270
        1500.000    32.943    75.846   232.522  -272.937   207.946
        1600.000    33.323    79.159   234.660  -296.297   209.549
        1700.000    33.682    82.510   236.691  -319.866   211.086
        1800.000    34.019    85.895   238.626  -343.632   212.563
        1900.000    34.337    89.313   240.474  -367.588   213.984
        2000.000    34.635    92.762   242.243  -391.724   215.353
        2100.000    34.915    96.239   243.940  -416.034   216.674
        2200.000    35.178    99.744   245.570  -440.510   217.951
        2300.000    35.425   103.274   247.139  -465.146   219.186
        2400.000    35.655   106.829   248.652  -489.936   220.382
        2500.000    35.871   110.405   250.112  -514.875   221.542
        2600.000    36.073   114.002   251.523  -539.957   222.669
        2700.000    36.262   117.619   252.888  -565.178   223.763
        2800.000    36.439   121.254   254.210  -590.533   224.827
        2900.000    36.604   124.907   255.491  -616.018   225.862
        3000.000    36.759   128.575   256.735  -641.630   226.870
        3100.000    36.903   132.258   257.943  -667.364   227.853
        3200.000    37.038   135.955   259.116  -693.217   228.812
        3300.000    37.165   139.665   260.258  -719.186   229.748
        3400.000    37.285   143.388   261.369  -745.268   230.662
        3500.000    37.397   147.122   262.452  -771.459   231.554
        3600.000    37.504   150.867   263.507  -797.758   232.427
        3700.000    37.605   154.623   264.536  -824.160   233.281
        3800.000    37.701   158.388   265.540  -850.664   234.117
        3900.000    37.793   162.163   266.520  -877.267   234.935
        4000.000    37.882   165.947   267.478  -903.967   235.737
        4100.000    37.968   169.739   268.415  -930.762   236.523
        4200.000    38.052   173.540   269.331  -957.650   237.293
        4300.000    38.135   177.349   270.227  -984.628   238.049
        4400.000    38.217   181.167   271.105 -1011.694   238.790
        4500.000    38.299   184.993   271.965 -1038.848   239.518
        4600.000    38.382   188.827   272.807 -1066.087   240.232
        4700.000    38.466   192.669   273.634 -1093.409   240.934
        4800.000    38.552   196.520   274.444 -1120.813   241.624
        4900.000    38.640   200.380   275.240 -1148.297   242.302
        5000.000    38.731   204.248   276.022 -1175.860   242.968

 H0=    38.981





 N2        T           Cp        H        S         G    -(G-H0)/T
------------------------------------------------------------------
         298.000    29.070     -.003   191.495   -57.068   191.495
         400.000    29.319     2.975   200.086   -77.060   192.642
         500.000    29.635     5.921   206.661   -97.409   194.812
         600.000    30.086     8.906   212.101  -118.355   197.253
         700.000    30.684    11.944   216.782  -139.804   199.716
         800.000    31.394    15.047   220.925  -161.693   202.113
         900.000    32.131    18.223   224.666  -183.976   204.414
        1000.000    32.761    21.470   228.085  -206.616   206.613
        1100.000    33.258    24.771   231.231  -229.584   208.710
        1200.000    33.707    28.120   234.145  -252.854   210.709
        1300.000    34.112    31.511   236.859  -276.406   212.618
