%x/D,y/D,u (m/s),v (m/s), D = 2.54 cm
5.1934,3.6847,4.7026,-1.2891
5.2979,3.6847,4.5595,-1.5148
5.4024,3.6847,4.6414,-2.0878
5.5069,3.6847,4.7995,-2.5531
5.6115,3.6847,4.8674,-2.7661
5.7160,3.6847,4.7243,-2.6626
5.8205,3.6847,4.5035,-2.6227
5.9251,3.6847,4.2376,-2.5143
6.0296,3.6847,3.9217,-2.3892
6.1341,3.6847,3.8692,-2.4859
6.2387,3.6847,3.9157,-2.7860
6.3432,3.6847,4.2090,-3.0368
6.4477,3.6847,4.5578,-3.1053
6.5523,3.6847,4.8092,-3.0724
6.6568,3.6847,4.7788,-3.2645
6.7613,3.6847,4.7218,-3.6601
6.8659,3.6847,4.7073,-4.1671
6.9704,3.6847,4.9560,-4.0955
7.0749,3.6847,5.0295,-3.8437
7.1795,3.6847,5.1878,-3.8097
7.2840,3.6847,5.3811,-4.1274
7.3885,3.6847,5.5786,-4.3245
7.4931,3.6847,5.5367,-4.4128
7.5976,3.6847,5.6522,-4.4639
7.7021,3.6847,5.6511,-4.3507
7.8066,3.6847,5.9478,-4.0167
7.9112,3.6847,6.0101,-3.9587
8.0157,3.6847,6.4026,-4.3610
8.1202,3.6847,6.4458,-4.5993
8.2248,3.6847,6.1069,-4.5015
8.3293,3.6847,5.6536,-4.2572
8.4338,3.6847,5.5606,-4.2029
8.5384,3.6847,5.7541,-4.2361
8.6429,3.6847,5.9312,-3.9764
8.7474,3.6847,5.9481,-3.2276
8.8520,3.6847,6.0042,-2.8605
8.9565,3.6847,5.8176,-2.9657
9.0610,3.6847,5.4782,-3.5881
9.1656,3.6847,5.3243,-3.9914
9.2701,3.6847,5.7032,-4.1471
9.3746,3.6847,5.7161,-3.8988
9.4792,3.6847,5.9257,-3.7812
9.5837,3.6847,6.2349,-3.3848
9.6882,3.6847,6.7484,-2.9983
9.7927,3.6847,6.7968,-2.1696
9.8973,3.6847,6.7799,-1.9912
10.0018,3.6847,7.4515,-2.2432
10.1063,3.6847,7.9517,-2.5435
10.2109,3.6847,7.3479,-2.5511
10.3154,3.6847,7.0037,-2.2976
10.4199,3.6847,7.0983,-1.9844
10.5245,3.6847,7.8678,-1.9604
10.6290,3.6847,9.1977,-1.8928
10.7335,3.6847,10.3038,-2.0746
10.8381,3.6847,11.8436,-1.1034
10.9426,3.6847,11.2818,-1.1931
11.0471,3.6847,10.4521,-1.2850
11.1517,3.6847,9.0514,-1.6933
11.2562,3.6847,8.7938,-1.6375
11.3607,3.6847,9.5083,-1.8023
11.4653,3.6847,10.8887,-2.0349
11.5698,3.6847,12.2151,-1.6608
11.6743,3.6847,13.5300,-0.2857
11.7788,3.6847,15.6924,1.5163
11.8834,3.6847,19.7841,2.0638
11.9879,3.6847,23.4271,1.9384
12.0924,3.6847,23.7150,1.4762
12.1970,3.6847,22.0955,2.3015
12.3015,3.6847,22.2176,3.3635
12.4060,3.6847,26.4647,2.5232
12.5106,3.6847,30.9926,1.7044
12.6151,3.6847,31.0161,1.6321
12.7196,3.6847,30.8215,3.3531
12.8242,3.6847,31.5400,4.8144
12.9287,3.6847,32.8291,5.5393
13.0332,3.6847,31.9555,6.1211
13.1378,3.6847,31.4982,5.4805
13.2423,3.6847,34.9186,4.6565
13.3468,3.6847,41.2311,4.6087
13.4514,3.6847,44.4320,5.2208
0.1758,3.5802,97.7596,13.6688
0.2804,3.5802,75.0921,9.6972
0.3849,3.5802,39.6440,4.2688
0.4894,3.5802,13.4866,-0.0772
0.5940,3.5802,5.1564,-0.6976
0.6985,3.5802,4.3693,-0.4373
0.8030,3.5802,4.2900,-0.3106
0.9076,3.5802,4.1701,-0.4688
1.0121,3.5802,4.3343,-0.5330
1.1166,3.5802,4.4205,-0.4642
1.2212,3.5802,4.0986,-0.5070
1.3257,3.5802,3.6302,-0.7935
1.4302,3.5802,3.3395,-0.9821
1.5347,3.5802,3.4606,-1.0402
1.6393,3.5802,3.8262,-1.0020
1.7438,3.5802,3.9398,-1.0755
1.8483,3.5802,3.7716,-1.1700
1.9529,3.5802,3.4111,-1.0215
2.0574,3.5802,3.3114,-0.6368
2.1619,3.5802,3.3777,-0.4393
2.2665,3.5802,3.5862,-0.4480
2.3710,3.5802,3.7967,-0.7251
2.4755,3.5802,3.8070,-0.9955
2.5801,3.5802,3.6863,-1.1918
2.6846,3.5802,3.8575,-0.8734
2.7891,3.5802,4.0707,-0.2918
2.8937,3.5802,4.2991,0.0615
2.9982,3.5802,4.1748,-0.1045
3.1027,3.5802,3.9128,-0.4257
3.2073,3.5802,3.6396,-0.7427
3.3118,3.5802,3.7324,-0.9252
3.4163,3.5802,4.1078,-1.0455
3.5208,3.5802,4.3656,-0.9542
3.6254,3.5802,4.2555,-0.8181
3.7299,3.5802,4.1790,-0.7350
3.8344,3.5802,4.1965,-0.9458
3.9390,3.5802,4.1324,-1.3400
4.0435,3.5802,3.9425,-1.4893
4.1480,3.5802,3.7530,-1.2364
4.2526,3.5802,3.9456,-0.9180
4.3571,3.5802,4.1930,-0.9985
4.4616,3.5802,4.6435,-1.3075
