%t	pwall	u1	v1	p1
0.06148	97840.608546875	77.5209853733385	-9.40703255602134	98654.9470619685
0.0615	97656.943859375	73.5104931158629	-11.3419631491274	98565.7356999518
0.06152	97420.629875	70.3115983962577	-12.3843133473325	98238.7824975927
0.06154	97235.43153125	68.2321065370286	-11.8039226726571	97752.4815817577
0.06156	97056.6670625	66.8065903864905	-9.35882446127358	97261.9159454288
0.06158	96868.2985390625	65.9453887550604	-5.5330445537821	96796.5228260768
0.0616	96717.2521015625	65.8953526584475	-1.04338495415599	96398.1930874531
0.06162	96676.1613359375	66.7141863798528	3.39760959752638	96156.4590714423
0.06164	96724.929734375	68.0708888501564	7.02843679821486	96111.6268656426
0.06166	96825.2065390625	69.3967901790295	9.19626438828364	96255.5509165825
0.06168	96973.0360390625	69.7850300629157	9.65935331861205	96540.7031346382
0.0617	97146.9376953125	68.2047054795955	8.78803749037774	96871.9696782775
0.06172	97279.4306328125	64.390431430699	7.43254611049321	97108.9179426326
0.06174	97321.91478125	59.3905649703246	6.60176692891722	97126.8969458048
0.06176	97308.3363125	55.2871225415389	6.64430750481649	96999.8671526261
0.06178	97281.946203125	51.0838327961448	7.4582817817302	96781.1778863976
0.0618	97261.69071875	46.9823253869587	9.14942533942937	96499.3874718746
0.06182	97266.4880703125	43.1443413506225	11.7345144512979	96191.6698813791
0.06184	97302.3606640625	39.6946745377102	15.1649752799671	95889.3181028287
0.06186	97380.3059375	36.7218883684185	19.3011995268216	95622.8629875401
0.06188	97492.9642109375	34.277712637545	23.9342950734858	95414.3961132288
0.0619	97634.3411328125	32.3690906370307	28.8161529223703	95292.9769794055
0.06192	97800.5932109375	30.978379179932	33.6783735326024	95270.2466730345
0.06194	97988.3819375	30.1026845678696	38.280750295193	95357.2366601311
0.06196	98201.7939453125	29.7274726929626	42.4132190481894	95557.3795320922
0.06198	98435.517546875	29.829825451978	45.9310599719696	95859.4454388154
0.062	98687.1587421875	30.3584264050961	48.7330624053305	96247.0858345163
0.06202	98936.798703125	31.2467574564942	50.7928106599067	96692.3345201918
0.06204	99164.7056328125	32.4446202100959	52.13874332135	97172.5113061052
0.06206	99362.9026484375	33.9464960144432	52.8185017367242	97665.2335574969
0.06208	99528.677796875	35.7508482571507	52.8870316691765	98153.4835588067
0.0621	99666.0241953125	37.8137923674169	52.3794736555877	98631.7450067434
0.06212	99777.9998046875	40.0518536488118	51.3212350544756	99096.0249585948
0.06214	99859.9007890625	42.3846698499998	49.7403089676747	99536.7296244187
0.06216	99909.75396875	44.7454261240893	47.6571145801878	99945.4407616453
0.06218	99919.311265625	47.0782919972541	45.0905295201899	100317.363624829
0.0622	99886.9081015625	49.3574724345967	42.0699578148795	100648.04866649
0.06222	99823.5980234375	51.5771322393797	38.6051756137884	100940.350628654
0.06224	99742.2955390625	53.7023071698106	34.7156484921816	101201.63637727
0.06226	99656.4014375	55.6962482821836	30.4468562502697	101433.474962396
0.06228	99574.781	57.573047838991	25.8583081826289	101634.821274049
0.0623	99511.8636875	59.3726468525386	21.0266935164406	101806.236741394
0.06232	99472.905078125	61.1293304222986	16.0246204032752	101942.665479297
0.06234	99459.1863359375	62.8636108398785	10.9294673038447	102050.378195212
0.06236	99472.8396171875	64.5893223876165	5.8212314368931	102128.888037742
0.06238	99519.868625	66.3333157653034	0.769373519503228	102180.748104157
0.0624	99602.629953125	68.1325536636359	-4.16695453836406	102207.53416984
0.06242	99727.3143359375	70.0130231235913	-8.91600971854477	102210.770450448
0.06244	99885.6549921875	71.9976157463642	-13.4084117095916	102191.432954776
0.06246	100072.863921875	74.1232837124696	-17.594440882284	102148.075803952
0.06248	100277.513515625	76.3973764955933	-21.4463809217272	102082.730776022
0.0625	100490.916171875	78.7880229027963	-24.9179634198221	101993.190197414
0.06252	100698.979085938	81.2652144593485	-27.9890613426957	101882.903453019
0.06254	100886.851976563	83.7878072047318	-30.662573842185	101757.604773266
0.06256	101042.9763125	86.3100996362849	-32.9682790707313	101623.88428004
0.06258	101159.42196875	88.7630403322501	-34.9600899550253	101484.894149587
0.0626	101227.772539063	91.0705667643082	-36.6951849292022	101339.208306926
0.06262	101252.180117188	93.140800139	-38.2064634346907	101184.289904309
0.06264	101229.165921875	94.8759148285555	-39.5086909471829	101019.708834337
0.06266	101109.428515625	96.6635169925501	-40.923079492034	100770.677866349
0.06268	100923.1266875	97.5436259171303	-41.6117509183846	100509.512534249
0.0627	100712.997078125	97.5884182650061	-41.3660319644002	100260.217187894
0.06272	100526.040640625	96.9489822404797	-40.1781522883574	100052.606210837
0.06274	100336.054296875	95.6727360558731	-38.1312539742811	99867.6117852099
0.06276	100135.107921875	93.6913122993911	-35.3239110752261	99705.5345534639
0.06278	99910.3431171875	90.9750820036127	-31.7907985236384	99522.1977584163
0.0628	99622.0344453125	87.7920066765869	-27.5235890150362	99292.4005412092
0.06282	99315.4902265625	84.5753033012047	-22.7236097535979	99008.2818721274
0.06284	99019.4571640625	81.6293483159258	-17.6117377509599	98715.7588313917
0.06286	98752.685140625	79.0726606819886	-12.4255124135638	98433.5974853512
0.06288	98491.178046875	76.9817108651961	-7.40296431319893	98168.7707468508
0.0629	98250.0667109375	75.4527952507073	-2.78477545634947	97935.7201288979
0.06292	98024.2451796875	74.4730403469642	1.14818294037382	97746.6692894207
0.06294	97814.6018515625	73.8310572784888	4.14196005261145	97614.9054283674
0.06296	97631.6104765625	73.1526967982271	6.09125153155315	97535.4688155532
0.06298	97478.4318828125	72.1022819060249	7.09349326529421	97497.1432761348
0.063	97345.5087734375	70.41127644356	7.40472005730183	97463.8456544182
0.06302	97226.4633828125	67.8726470413487	7.44540904215243	97396.5467622732
0.06304	97133.9951328125	64.7344318467356	7.79365329993359	97242.489191161
0.06306	97055.226921875	61.516898578548	9.06694054863824	96997.5401838443
0.06308	96991.000390625	58.4960158568607	11.6326398153803	96695.2320752165
0.0631	96973.531671875	55.6945804354992	15.4777428943529	96381.4589834674
0.06312	97040.6104296875	53.1789897704004	20.2802610624811	96130.192014414
0.06314	97203.393078125	51.2142792074464	25.4957955391143	95992.5919425957
0.06316	97455.0716796875	50.1134693991603	30.5427328958719	95999.9702472304
0.06318	97745.1665	50.0123606165319	34.9136425665122	96164.6716438432
0.0632	98039.1889765625	50.8401880408552	38.2440245031002	96486.7024126088
0.06322	98302.0426953125	52.3784706131809	40.3026950483664	96935.5515732518
0.06324	98507.487171875	54.39979318133	40.9517353053876	97477.7977748521
0.06326	98654.8584453125	56.6565436857714	40.1191837754319	98072.5111404507
0.06328	98745.952015625	58.9722299303646	37.8298648260726	98681.2164860709
0.0633	98798.3488203125	61.1537284653863	34.3694443043137	99248.6357333694
0.06332	98816.2664140625	62.6459799539355	31.306347377863	99617.8925791105
0.06334	98827.0581171875	64.1193096305323	27.7802704897021	99957.5839766925
0.06336	98831.3224296875	65.5657203865469	23.8920155341716	100260.555417138
0.06338	98826.786921875	66.9577943314473	19.7581276128478	100519.398206712
0.0634	98812.310703125	68.2489924398254	15.4815271276178	100729.411226223
0.06342	98784.181203125	69.3637254390556	11.1871708162377	100887.327728281
0.06344	98745.390921875	70.2020178589162	7.00491336051808	100995.636699077
0.06346	98700.2322265625	70.6688818466765	3.05988224688756	101054.555294358
0.06348	98645.9838125	70.688025348514	-0.523437136241567	101063.534384514
0.0635	98590.192390625	70.204857715146	-3.63674239509528	101025.449171268
0.06352	98530.791265625	69.1897788075472	-6.17604608771488	100939.392984052
0.06354	98474.0646875	67.6185346050071	-8.04798607263107	100807.454852843
0.06356	98421.9951875	65.4851834147542	-9.17853662341661	100635.791620848
0.06358	98374.620171875	62.8111085689994	-9.51736319434613	100431.14532653
0.0636	98333.4452421875	59.6326075695303	-9.05654568445892	100200.559702188
0.06362	98311.8244296875	55.9985752212561	-7.81489747991936	99953.4678287544
0.06364	98315.64921875	51.9558868727929	-5.83881117709682	99705.173647686
0.06366	98345.9389296875	47.5625914640285	-3.21722042892138	99474.6087976662
0.06368	98399.3363515625	42.8967309852644	-0.0825957227592239	99275.5978965015
0.0637	98480.143203125	38.0472533444107	3.39597380614521	99120.7937322502
0.06372	98585.3763359375	33.1408279747314	7.02550451591276	99015.4034911151
0.06374	98712.5575859375	28.3677461968448	10.6013956598798	98973.5463318407
0.06376	98857.2543125	23.9814627077144	13.9236818802648	98997.0290049954
0.06378	99017.9796171875	20.2979382058842	16.8148796722494	99090.2066580011
0.0638	99188.7204453125	17.6510137055357	19.1090893856849	99249.928352417
0.06382	99357.26365625	16.3146775152224	20.6897625611848	99468.15013908
0.06384	99510.535765625	16.3726971993891	21.5089733371262	99730.9203924281
0.06386	99647.9382734375	17.6583742534219	21.5779975864136	100019.035172582
0.06388	99759.68009375	19.8233963617588	20.9644655301372	100318.234856337
0.0639	99835.708296875	22.5012883739363	19.7734888828883	100612.10854782
0.06392	99876.181859375	25.4130978257047	18.1064007887596	100885.328073219
0.06394	99883.4293203125	28.3941487166719	16.0775405583708	101127.107687508
0.06396	99860.2748515625	31.624486973094	13.5663737503574	101350.0925206
0.06398	99782.9000234375	35.8018922060554	9.8788927218142	101568.917667179
0.064	99667.380171875	39.4626560198984	6.12814466649237	101698.244197562
0.06402	99533.334875	42.3259375627795	2.53901748672601	101745.171555554
0.06404	99394.9598046875	44.1835466858371	-0.694216557548055	101716.900600505
0.06406	99277.307796875	44.8990018169565	-3.34720180139105	101631.996594729
0.06408	99209.2938828125	44.3671908498506	-5.19041007094972	101508.946429811
0.0641	99204.2814453125	42.4817749382617	-6.02320363701987	101379.270773728
0.06412	99277.2423359375	39.2081948961673	-5.72865783188126	101266.269253367
0.06414	99415.8137890625	34.608406814993	-4.31833318461519	101184.799093409
0.06416	99587.948	28.9723924884242	-1.95876254636279	101135.217963472
0.06418	99752.329765625	22.8273307261809	1.01231010359751	101108.846907557
0.0642	99887.5440078125	17.0324819205869	4.23467506655642	101117.580128344
0.06422	99980.2741015625	13.0186582361195	7.28219227362576	101184.470663549
0.06424	100047.998117187	11.8501550650879	9.62077904686078	101342.433334752
0.06426	100099.188570313	14.3580489674072	10.7441171276859	101611.214554023
0.06428	100159.842804688	21.4254341236662	10.3932099118867	101956.165700091
0.0643	100224.574320313	31.7536435278526	8.65968329780258	102313.105757287
0.06432	100290.942359375	42.7301331216155	5.68738135847191	102626.750956952
0.06434	100343.731929687	52.4706648786653	1.65107365579683	102860.542654554
0.06436	100377.472367188	60.1767993086597	-3.14877278332033	102998.638773267
0.06438	100390.9105625	65.8415176742654	-8.34466752138039	103039.517105098
0.0644	100390.19984375	69.8558877771221	-13.5425927268293	102999.373063781
0.06442	100386.103859375	72.7344676605347	-18.3887128959527	102894.753518244
0.06444	100400.243421875	74.8954794962662	-22.5928995288619	102739.864065036
0.06446	100464.26421875	76.5798214001562	-25.9190128946459	102567.019600717
0.06448	100594.755921875	77.8805968344165	-28.1783188399711	102403.15270045
0.0645	100759.259257813	78.7307475083669	-29.3238475431046	102257.277903894
0.06452	100908.482140625	78.942726885642	-29.3341813429295	102110.962367353
0.06454	100972.605804688	78.411931030689	-28.2766217008271	101918.676793361
0.06456	100917.32871875	77.0519632001045	-26.3028879679627	101646.787337153
0.06458	100785.452984375	74.7329556673474	-23.519559451029	101306.982433007
0.0646	100657.794804688	71.3335865017018	-19.9110581694465	100961.941047092
0.06462	100519.017617188	66.8968089238337	-15.4811859991194	100635.013033493
0.06464	100398.896796875	61.7121445884615	-10.364574975826	100327.707414782
0.06466	100298.358148438	56.2172189280944	-4.79308238322429	100056.340125386
0.06468	100237.825484375	50.8068461669164	0.83959352405155	99879.272540118
0.0647	100208.527039063	45.632118801214	6.00329339997898	99826.3484101939
0.06472	100194.050820313	40.6568621406834	10.2724896977664	99902.0616169034
0.06474	100216.18596875	35.5592116677306	13.3965584033641	100086.978693782
0.06476	100259.661382813	29.9375906751879	15.4172352624783	100343.894099185
0.06478	100326.497	23.6626215787826	16.6045592701762	100610.456017549
0.0648	100401.412367188	17.024783107657	17.2752290289438	100829.516025672
0.06482	100450.863429688	10.5959867163183	17.646712630243	100977.650690118
0.06484	100408.033273438	5.06459463279023	17.7603575925393	101032.908601536
0.06486	100261.166984375	1.17470358095856	17.6018743092726	101002.150032528
0.06488	100064.606492188	-0.64159705053759	17.1964029817566	100932.041313925
0.0649	99855.4681484375	-0.593067036030211	16.4876209697289	100870.403869668
0.06492	99663.24678125	0.730009319284029	15.3434801457876	100845.165146575
0.06494	99509.4042265625	2.89547079503766	13.7389276045602	100851.883781557
0.06496	99404.4048828125	5.66952284357703	11.7973033465256	100887.418764671
0.06498	99336.39096875	8.96520780157019	9.71398662910934	100944.66574854
0.065	99296.5252578125	12.8352652971897	7.63609022432649	101012.056752454
0.06502	99298.704171875	17.3759464247847	5.68002355914302	101085.073449368
0.06504	99348.73503125	22.5577237825655	3.95377462199205	101169.180429032
0.06506	99442.194546875	28.2462292316881	2.54197143106204	101268.719042629
0.06508	99577.4836015625	34.3419737232763	1.50804894633906	101371.143702588
0.0651	99742.2955390625	40.7115180142796	0.889429744928493	101466.039951019
0.06512	99892.7621796875	47.3875067345352	0.689842177518531	101543.067702617
0.06514	99992.27215625	54.6275116567237	0.735956875320907	101581.178300905
0.06516	100027.564953125	62.3290457307379	0.786531523635449	101583.490748614
0.06518	100013.836859375	68.6331401879667	0.685240632474095	101568.904637513
0.0652	99983.7715859375	73.5063712618706	0.442353578221204	101557.050541663
0.06522	99942.409625	77.9368602118583	0.0365996988861155	101549.742793111
0.06524	99895.9978203125	81.7677249687373	-0.537389452748121	101549.763125406
0.06526	99842.0954140625	84.8920403735772	-1.26353818802783	101553.03293995
0.06528	99785.56521875	87.2361009281714	-2.13266030852922	101562.425875015
0.0653	99718.8979296875	88.7824728862152	-3.12054172664018	101573.922183668
0.06532	99653.801703125	89.5447690335273	-4.19123612786042	101582.025332356
0.06534	99591.4641875	89.5522486769379	-5.30324420322208	101581.179212734
0.06536	99533.0449765625	88.8540553932866	-6.39644937477476	101568.673950417
0.06538	99480.124484375	87.5102379588912	-7.40706201254372	101539.685631439
0.0654	99433.478890625	85.571516337724	-8.26662522610671	101486.991692785
0.06542	99395.100078125	83.0397971666884	-8.89528373237168	101410.397066719
0.06544	99359.5173828125	79.8588403903975	-9.20190030113488	101307.775036313
0.06546	99333.5387421875	75.8961853336377	-9.08296850088889	101188.058873704
0.06548	99319.3991796875	70.934326964199	-8.43781220530107	101052.275863253
0.0655	99315.8642890625	64.718619755542	-7.15878825173121	100899.639976022
0.06552	99328.255109375	57.0757476004116	-5.1429847079774	100718.409936658
0.06554	99356.0011953125	48.0771741297898	-2.32700398074809	100490.368680545
0.06556	99393.6505859375	38.1357390113701	1.32257931438685	100203.575872548
0.06558	99444.4108671875	28.0466805086788	5.73752905598616	99864.1291919694
0.0656	99517.530734375	17.6122817577635	11.580213298467	99439.9477532539
0.06562	99652.54859375	8.13954375176103	19.6912024499558	98948.8013696183
0.06564	99853.2050703125	3.47640303700817	27.6423380904425	98637.8462853822
0.06566	100107.277671875	1.8356333736793	34.7657274183976	98565.9032399187
0.06568	100370.430640625	1.8819564739693	40.5049310469066	98729.3390883942
0.0657	100591.380007813	3.81632477682375	44.3950373439518	99084.3417359042
0.06572	100755.125867188	8.08505246669238	46.1858409702785	99566.151754085
0.06574	100874.002929688	14.3537391566445	45.9281330767915	100108.875245686
0.06576	100955.969375	21.7199848640664	43.8622970693192	100655.190752615
0.06578	101014.351179688	29.2668768531985	40.3121414332769	101158.83473011
0.0658	101048.559195313	36.3993072404107	35.5699652210213	101581.528925002
0.06582	101046.763695313	42.8489097913708	29.8674081240543	101903.335162016
0.06584	100998.939804688	48.5940752420876	23.382037634226	102129.761640044
0.06586	100922.3785625	53.7059269931404	16.2949863311878	102273.88366118
0.06588	100836.072992188	58.348886836804	8.81216971851746	102349.763469928
0.0659	100796.8431875	62.6745020102829	1.19009194409542	102390.022069375
0.06592	100840.851640625	66.8099971526685	-6.2609299772443	102414.843839209
0.06594	100976.860765625	70.8602444875992	-13.1961898402879	102436.83036561
0.06596	101192.143085938	74.9889122636034	-19.3671824413721	102448.372760107
0.06598	101430.374140625	79.2559248617292	-24.6412609649728	102429.884071863
0.066	101631.03996875	83.6184419960166	-28.9409701834764	102348.814186845
0.06602	101791.746570313	88.0034098994654	-32.2344927990176	102193.151937733
0.06604	101885.458578125	92.2908022632946	-34.4973125712961	101992.957620406
0.06606	101921.480796875	96.2579930921165	-35.7441552875548	101768.985996567
0.06608	101879.408117188	99.7778724011523	-36.0280605886677	101544.524260297
0.0661	101757.014867188	102.90568596864	-35.5893150577314	101313.605912486
0.06612	101568.72115625	105.71806144214	-34.7960686413238	101084.515735262
0.06614	101358.245539063	108.191199850079	-34.0016925020231	100873.577655062
0.06616	101166.145742188	109.802976406023	-33.4887452425069	100727.704662396
0.06618	100937.9395625	109.710082725284	-33.2527564756423	100659.109893574
0.0662	100768.872664063	107.461637184565	-33.0086683492436	100646.839901113
0.06622	100580.363867188	103.112934255292	-32.0799067271742	100611.900873833
0.06624	100332.22015625	97.5434342570129	-30.0568802060928	100480.000561968
0.06626	100125.045640625	92.8294390976635	-27.6589050577454	100297.979613623
0.06628	99909.75396875	87.8792755555677	-24.4047431535541	100060.917020405
0.0663	99699.1941875	83.0343284106623	-20.349564315045	99784.5551059261
0.06632	99489.101984375	78.6174579238913	-15.659806407583	99484.0826167833
0.06634	99277.307796875	74.8844818620399	-10.6012134039424	99169.5777969443
0.06636	99084.291546875	72.0375075081749	-5.45371940150324	98873.8134063686
0.06638	98913.569421875	70.1584982904098	-0.501862867069437	98619.9161170498
0.0664	98740.8460625	69.1369728036305	4.50828137431869	98404.4352284469
0.06642	98530.304984375	69.1646576845431	9.65296330155912	98237.3099604746
0.06644	98343.984453125	70.1535419864667	12.8200573046825	98204.7728111462
0.06646	98180.8651484375	71.5000890935061	13.9893818473346	98257.1619048
0.06648	98015.7913671875	72.3328091813955	13.3946891804101	98351.1680886695
0.0665	97799.798328125	71.4344790070073	11.5700508370519	98436.4173251208
0.06652	97560.884609375	68.4096212147631	9.33407725988708	98401.534974385
0.06654	97332.16409375	64.4976402703036	7.58806920328045	98176.6977559744
0.06656	97161.6383515625	60.4697846575341	7.14566201366483	97761.3793975936
0.06658	97043.38784375	56.9466712598428	8.56963354836401	97200.9471472086
0.0666	96994.4137109375	54.193297477781	11.9433774836491	96608.9195111971
0.06662	97039.404078125	52.2701530418644	16.8384214232877	96108.9807068659
0.06664	97154.6059765625	51.2257508556215	22.4901091279966	95772.7160272536
0.06666	97333.4639609375	51.0768743250212	28.0897810823002	95637.8481460005
0.06668	97565.87834375	51.7204898866626	32.9671591684271	95713.5419891987
0.0667	97840.8610390625	52.9294787804611	36.7412569794991	95990.9221413302
0.06672	98134.6684296875	54.4338949181178	39.2249455930069	96428.5829510525
0.06674	98400.18734375	56.0928302974323	40.3719285193464	96981.2533868402
0.06676	98595.653703125	57.8914742653766	40.1244374469406	97585.0606241088
0.06678	98706.84378125	59.8681278918061	38.47280720159	98188.997485323
0.0668	98748.5611015625	62.0828750119555	35.4990203623435	98763.2400802547
0.06682	98746.15775	64.0934105498167	32.1278879841019	99202.4578329364
0.06684	98739.7332265625	65.7551603403362	28.9086997892999	99529.1128223855
0.06686	98729.642890625	67.3495347846514	25.3141480491037	99831.4903459803
0.06688	98711.2857734375	68.7588409348119	21.4397809470103	100104.484365991
0.0669	98685.1575078125	69.8694518886153	17.3958240636627	100335.796356703
0.06692	98647.40525	70.5840014926292	13.31117541655	100521.050670506
0.06694	98604.2290859375	70.8354419890167	9.31789943535315	100654.610173213
0.06696	98559.4351015625	70.5902025595252	5.56328904963332	100733.902637899
0.06698	98516.988359375	69.8415678702972	2.17574086960377	100763.436642016
0.067	98475.7105625	68.603658695118	-0.741564578101726	100740.709674563
0.06702	98440.4084140625	66.8874055193833	-3.08515414372844	100665.316855861
0.06704	98406.4809453125	64.6666150559274	-4.76883085298827	100541.867709144
0.06706	98380.8576640625	61.8723651259936	-5.70135385909213	100379.612637835
0.06708	98370.6457578125	58.4231319835193	-5.78976782223381	100180.091947937
0.0671	98380.941828125	54.2805828169972	-4.9738368231023	99954.6905419058
0.06712	98411.9235546875	49.4661590963357	-3.23958038203241	99716.923266125
0.06714	98465.12459375	44.0544860273302	-0.652951862408944	99480.3014585715
0.06716	98542.3217421875	38.2136901917864	2.65062081448319	99263.8174533483
0.06718	98640.4196328125	32.2157114077967	6.47301765453924	99081.4597702951
0.0672	98760.7742421875	26.452482728999	10.5523569249284	98954.7829423612
0.06722	98893.9966015625	21.4126092182669	14.5871872073537	98900.582044606
0.06724	99039.665890625	17.6357887355708	18.2663881748156	98936.9755120821
0.06726	99193.23725	15.569718621965	21.2991697559291	99071.2110921731
0.06728	99350.736265625	15.4079076691129	23.4785751436141	99299.2977214316
0.0673	99504.4291953125	17.014602974092	24.683195734893	99602.1813672707
0.06732	99646.881546875	19.9770333150645	24.9155390763753	99956.3887766774
0.06734	99768.2741796875	23.7785061881582	24.2464474248165	100334.525996753
0.06736	99855.9918359375	27.9738282627602	22.8046493101908	100707.809941747
0.06738	99906.5744375	32.256600520935	20.7266405981006	101051.750902868
0.0674	99912.428515625	36.4487451099053	18.1608986448621	101345.154240414
0.06742	99872.684375	40.4420311551459	15.2626176482493	101575.155947603
0.06744	99793.2054453125	44.1619951676583	12.1753236919329	101735.884921675
0.06746	99686.7753125	47.5495099853882	9.02317253281383	101836.163875927
0.06748	99564.3353046875	50.5353642127055	5.9169506223348	101887.977430541
0.0675	99435.162171875	53.0629729585053	2.93813882215481	101896.177617115
0.06752	99305.11934375	55.0902931722631	0.144237826496892	101870.053197884
0.06754	99179.2940703125	56.5867571129023	-2.41404997120959	101815.225239123
0.06756	99061.2586484375	57.5351674685802	-4.68416066327633	101731.874561381
0.06758	98960.589078125	57.9418195299996	-6.61766223736991	101626.409897595
0.0676	98882.260390625	57.8197130735567	-8.16787101005652	101512.128359192
0.06762	98838.1677734375	57.1898942321517	-9.28198745793086	101399.375626942
0.06764	98835.9421015625	56.0861316976867	-9.92837397843878	101294.153888399
0.06766	98880.25915625	54.436441256547	-10.0900505589321	101200.22610859
0.06768	98999.2016796875	51.3845583277038	-9.44130710442735	101098.522614383
0.0677	99152.857203125	47.486805458871	-7.83885846029184	101012.985149107
0.06772	99293.67303125	42.9113335391663	-5.42095555069316	100924.050530486
0.06774	99387.2541171875	37.8804354105237	-2.36159767955408	100829.20097745
0.06776	99429.6353984375	33.1825438732217	1.10808672953667	100730.930191926
0.06778	99442.47509375	30.1995209084931	4.51250807581008	100676.577152682
0.0678	99460.0934375	29.976767658242	7.22188650206917	100717.378669168
0.06782	99483.8931640625	32.4080577118271	8.64628903117047	100884.076550802
0.06784	99527.3031171875	36.7863308017082	8.4678591945692	101148.211091432
0.06786	99578.372	42.6203960704719	6.67597818012518	101467.195569181
0.06788	99642.430203125	49.1269641859632	3.63087811165919	101789.178845275
0.0679	99701.7097578125	54.9751179215978	-0.128911155640729	102060.990698937
0.06792	99741.8279609375	59.1173862986673	-4.07501775196055	102234.994272096
0.06794	99756.5286171875	61.2895788700323	-7.74771435730752	102286.425148484
0.06796	99747.33603125	61.7566872181563	-10.757297736946	102224.328126082
0.06798	99730.3442421875	60.9330182175966	-12.8251064307177	102074.446395359
0.068	99712.47340625	59.2244505513689	-13.7953402754868	101870.266309367
0.06802	99711.108078125	56.9818737963686	-13.6716887689537	101644.46260844
0.06804	99743.07171875	54.4855962187531	-12.5962641631566	101438.463190008
0.06806	99831.2663046875	51.9301779029843	-10.8491329380451	101294.434033577
0.06808	99985.53903125	49.378856412559	-8.72226254840573	101237.403582268
0.0681	100181.949898438	46.6893496807836	-6.46351481507449	101269.478385435
0.06812	100333.585484375	43.5742614853835	-4.24629721639677	101336.195773372
0.06814	100383.737914063	39.781745741262	-2.15060797550874	101366.886819195
0.06816	100352.428882813	35.1376633622131	-0.111764997294548	101316.959846473
0.06818	100310.97340625	29.7138437053719	2.08016469070706	101211.200181118
0.0682	100283.161859375	23.9433445577251	4.49399678698109	101102.997494331
0.06822	100257.547929688	18.4916758079402	6.94760003068819	101024.36160742
0.06824	100254.63959375	13.6581972419806	9.09437436405592	101000.518002219
0.06826	100247.401484375	9.28638414359831	10.4859234912274	101048.447926419
0.06828	100240.182078125	6.47099843967755	10.62796195145	101172.798887598
0.0683	100231.67215625	7.17079482507407	9.36930419444951	101373.748339017
0.06832	100236.787460937	10.7285999249019	7.35774216136174	101589.120889868
0.06834	100239.985695313	14.2005989119232	5.63533611458231	101738.712549351
0.06836	100233.364789063	17.717649590438	3.89797468696853	101861.865384778
0.06838	100208.25584375	20.8948447936692	2.30260350517452	101943.636067381
0.0684	100177.040328125	23.5618575088329	0.971052721967676	101979.159899002
0.06842	100137.904039063	25.7003618340258	-0.0243481279085717	101962.374978758
0.06844	100087.835773438	27.3789376878746	-0.65313064922152	101906.528633669
0.06846	100020.167867188	28.7275964200081	-0.950393812767565	101819.016545454
0.06848	99941.2967890625	29.912304294622	-0.989325508286478	101708.777976615
0.0685	99859.2461796875	31.0691204916871	-0.862047973304841	101584.325008336
0.06852	99787.9124609375	32.2994541881392	-0.663387445859276	101468.126045557
0.06854	99732.5699140625	33.639212090482	-0.46592876071858	101375.41904281
0.06856	99706.002125	35.0704711551552	-0.323605823634115	101315.10554474
0.06858	99720.4409375	36.7659552631029	-0.2645557136414	101293.77617713
0.0686	99810.70221875	38.9429652847919	-0.307118903332617	101349.601043829
0.06862	99973.19496875	40.9000153454688	-0.406237301748761	101472.755518175
0.06864	100141.410875	42.5247034580451	-0.478090288549139	101617.975968854
0.06866	100240.87409375	43.7961453828455	-0.489553129166487	101725.906675205
0.06868	100250.534257813	44.8329552318168	-0.457097221748355	101754.793860929
0.0687	100202.850640625	45.7967192369593	-0.381200135138641	101716.321079251
0.06872	100129.562445313	46.7270415042791	-0.244897490332486	101638.490797493
0.06874	100062.362117188	47.7914236284594	-0.0209116414723894	101547.84268838
0.06876	100008.843125	49.2328384091912	0.24386286391351	101461.299616137
0.06878	99959.9438046875	51.1034262431532	0.431373413599552	101395.906466471
0.0688	99901.5713515625	53.2047218777145	0.399605014529482	101356.793271387
0.06882	99846.107234375	55.2161767428998	0.0685148265301015	101345.413204336
0.06884	99800.883078125	56.7475361372682	-0.484465837871324	101351.470353882
0.06886	99771.4163046875	57.4886343697734	-1.08923318563323	101363.530865362
0.06888	99755.9862265625	57.2938023485686	-1.56011884644899	101368.962409041
0.0689	99773.8477109375	56.1997684301909	-1.72196925895991	101359.332107033
0.06892	99816.7339765625	54.3156846854066	-1.4633874654476	101339.572482844
0.06894	99874.274140625	51.7697712991582	-0.778877302347417	101305.393653898
0.06896	99923.6597421875	48.7361096586067	0.251097630793648	101258.730478012
0.06898	99958.9338359375	45.3771395387568	1.48882588234799	101202.102752778
0.069	99977.7491796875	41.8476507231441	2.7765323314189	101148.044972233
0.06902	99989.2141953125	38.2802507715271	3.96172490946915	101111.072677396
0.06904	100000.735320313	34.8199722211713	4.92316908684175	101101.207806501
0.06906	100023.46896875	31.6769880072206	5.59175265287737	101120.660640741
0.06908	100047.03490625	29.2111381689108	5.91555279821784	101172.903049121
0.0691	100068.534148438	27.8520084382129	5.88777709635078	101250.615832407
0.06912	100095.653679688	27.8785431890019	5.55255777415938	101344.630460523
0.06914	100112.327515625	29.2500969508537	5.0017326113896	101448.226837509
0.06916	100114.534484375	31.699429907772	4.31888559824267	101538.758223958
0.06918	100108.259585937	34.9982861696295	3.58462850063881	101603.056596186
0.0692	100111.513929688	38.9699953939859	2.87494009020675	101641.534155697
0.06922	100114.833734375	43.4419745183611	2.25728022379004	101655.618967051
0.06924	100107.081289063	48.2393511969403	1.71967801406762	101653.384650271
